INFO 2022-06-01 22:48:11,041 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-06-02 21:34:45,978 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:34:45,998 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:34:46,000 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:34:46,001 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:34:46,001 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:35:21,634 basehttp 187 "GET / HTTP/1.1" 200 487
WARNING 2022-06-02 21:35:21,666 log 241 Not Found: /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css
WARNING 2022-06-02 21:35:21,672 log 241 Not Found: /js/manifest.5ebdb86dbeef19313db4.js
WARNING 2022-06-02 21:35:21,673 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:35:21,675 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:35:21,676 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:35:21,677 basehttp 187 "GET /js/manifest.5ebdb86dbeef19313db4.js HTTP/1.1" 404 2335
WARNING 2022-06-02 21:35:21,679 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:35:21,680 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:35:22,030 basehttp 187 "GET / HTTP/1.1" 200 487
WARNING 2022-06-02 21:35:22,063 log 241 Not Found: /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css
WARNING 2022-06-02 21:35:22,064 log 241 Not Found: /js/manifest.5ebdb86dbeef19313db4.js
WARNING 2022-06-02 21:35:22,066 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:35:22,067 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:35:22,068 basehttp 187 "GET /js/manifest.5ebdb86dbeef19313db4.js HTTP/1.1" 404 2335
WARNING 2022-06-02 21:35:22,070 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:35:22,072 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:35:22,074 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:37:35,038 basehttp 187 "GET / HTTP/1.1" 200 487
WARNING 2022-06-02 21:37:35,077 log 241 Not Found: /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css
WARNING 2022-06-02 21:37:35,080 log 241 Not Found: /js/manifest.5ebdb86dbeef19313db4.js
WARNING 2022-06-02 21:37:35,082 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:37:35,083 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:37:35,086 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:37:35,088 basehttp 187 "GET /js/manifest.5ebdb86dbeef19313db4.js HTTP/1.1" 404 2335
WARNING 2022-06-02 21:37:35,088 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:37:35,091 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:37:35,341 basehttp 187 "GET / HTTP/1.1" 200 487
WARNING 2022-06-02 21:37:35,363 log 241 Not Found: /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css
WARNING 2022-06-02 21:37:35,364 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:37:35,395 log 241 Not Found: /js/manifest.5ebdb86dbeef19313db4.js
WARNING 2022-06-02 21:37:35,396 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:37:35,398 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:37:35,399 basehttp 187 "GET /js/manifest.5ebdb86dbeef19313db4.js HTTP/1.1" 404 2335
WARNING 2022-06-02 21:37:35,399 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:37:35,400 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:37:35,549 basehttp 187 "GET / HTTP/1.1" 200 487
WARNING 2022-06-02 21:37:35,583 log 241 Not Found: /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css
WARNING 2022-06-02 21:37:35,585 log 241 Not Found: /js/manifest.5ebdb86dbeef19313db4.js
WARNING 2022-06-02 21:37:35,586 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:37:35,588 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:37:35,589 basehttp 187 "GET /js/manifest.5ebdb86dbeef19313db4.js HTTP/1.1" 404 2335
WARNING 2022-06-02 21:37:35,590 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:37:35,590 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:37:35,591 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:37:35,760 basehttp 187 "GET / HTTP/1.1" 200 487
WARNING 2022-06-02 21:37:35,779 log 241 Not Found: /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css
WARNING 2022-06-02 21:37:35,781 basehttp 187 "GET /css/app.29fc7314347c552cf0d733d7fd7ab4e9.css HTTP/1.1" 404 2362
WARNING 2022-06-02 21:37:35,808 log 241 Not Found: /js/vendor.7daad89d75ba67c9f751.js
WARNING 2022-06-02 21:37:35,810 log 241 Not Found: /js/manifest.5ebdb86dbeef19313db4.js
WARNING 2022-06-02 21:37:35,811 log 241 Not Found: /js/app.5681f9fd6f810dacdb11.js
WARNING 2022-06-02 21:37:35,812 basehttp 187 "GET /js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 404 2329
WARNING 2022-06-02 21:37:35,812 basehttp 187 "GET /js/manifest.5ebdb86dbeef19313db4.js HTTP/1.1" 404 2335
WARNING 2022-06-02 21:37:35,813 basehttp 187 "GET /js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 404 2320
INFO 2022-06-02 21:38:38,505 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-02 21:38:39,125 basehttp 187 "GET /static/js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 200 7785
INFO 2022-06-02 21:38:39,126 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-02 21:38:39,128 basehttp 187 "GET /static/css/app.68aaaee92d06221acd67a1d5cc5ba7c9.css HTTP/1.1" 200 27686
INFO 2022-06-02 21:38:39,149 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-02 21:38:39,152 basehttp 187 "GET /static/css/app.68aaaee92d06221acd67a1d5cc5ba7c9.css.map HTTP/1.1" 200 31693
INFO 2022-06-02 21:38:39,154 basehttp 187 "GET /static/js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 200 434057
INFO 2022-06-02 21:38:39,235 basehttp 187 "GET /static/js/app.5681f9fd6f810dacdb11.js.map HTTP/1.1" 200 49207
INFO 2022-06-02 21:38:39,266 basehttp 187 "GET /static/js/vendor.7daad89d75ba67c9f751.js.map HTTP/1.1" 200 1292017
INFO 2022-06-02 21:41:43,905 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-02 21:41:43,920 basehttp 187 "GET /static/css/app.68aaaee92d06221acd67a1d5cc5ba7c9.css HTTP/1.1" 304 0
INFO 2022-06-02 21:41:43,942 basehttp 187 "GET /static/js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 304 0
INFO 2022-06-02 21:41:43,942 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-02 21:41:43,944 basehttp 187 "GET /static/js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 304 0
INFO 2022-06-03 13:03:22,469 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-03 13:03:28,387 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-03 13:03:28,488 basehttp 187 "GET /static/js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 304 0
INFO 2022-06-03 13:03:28,489 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-03 13:03:28,489 basehttp 187 "GET /static/css/app.68aaaee92d06221acd67a1d5cc5ba7c9.css HTTP/1.1" 304 0
INFO 2022-06-03 13:03:28,492 basehttp 187 "GET /static/js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 304 0
WARNING 2022-06-03 13:03:28,591 log 241 Not Found: /favicon.ico
WARNING 2022-06-03 13:03:28,593 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2263
INFO 2022-06-03 16:50:28,136 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-03 16:50:33,066 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-03 16:50:33,160 basehttp 187 "GET /static/css/app.68aaaee92d06221acd67a1d5cc5ba7c9.css HTTP/1.1" 304 0
INFO 2022-06-03 16:50:33,175 basehttp 187 "GET /static/js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 304 0
INFO 2022-06-03 16:50:33,176 basehttp 187 "GET /static/js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 304 0
INFO 2022-06-03 16:50:33,179 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
WARNING 2022-06-03 16:50:33,325 log 241 Not Found: /favicon.ico
WARNING 2022-06-03 16:50:33,327 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2263
INFO 2022-06-03 16:50:35,356 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-03 18:54:10,887 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-03 18:54:10,923 basehttp 187 "GET /static/css/app.68aaaee92d06221acd67a1d5cc5ba7c9.css HTTP/1.1" 304 0
INFO 2022-06-03 18:54:10,932 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-03 18:54:10,932 basehttp 187 "GET /static/js/vendor.7daad89d75ba67c9f751.js HTTP/1.1" 304 0
INFO 2022-06-03 18:54:10,933 basehttp 187 "GET /static/js/app.5681f9fd6f810dacdb11.js HTTP/1.1" 304 0
INFO 2022-06-03 18:54:11,708 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-03 18:54:12,097 basehttp 187 "GET / HTTP/1.1" 200 515
INFO 2022-06-09 18:41:42,139 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 18:41:43,927 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 18:41:44,699 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-09 18:41:44,717 basehttp 187 "GET /static/js/app.0c4c377170e20bf3fac4.js HTTP/1.1" 200 173043
INFO 2022-06-09 18:41:44,725 basehttp 187 "GET /static/css/app.b319f73a523069ca7ac32975f372a1b8.css HTTP/1.1" 200 43395
INFO 2022-06-09 18:41:44,734 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
WARNING 2022-06-09 18:41:44,891 log 241 Not Found: /favicon.ico
WARNING 2022-06-09 18:41:44,893 basehttp 187 "GET /favicon.ico HTTP/1.1" 404 2263
INFO 2022-06-09 18:41:50,431 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 18:43:21,764 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\dev\settings.py changed, reloading.
INFO 2022-06-09 18:43:22,457 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 18:43:55,317 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\dev\settings.py changed, reloading.
INFO 2022-06-09 18:43:56,384 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 18:44:16,643 autoreload 266 D:\Itmes\Django\django_blogs\django_blogs\dev\settings.py changed, reloading.
INFO 2022-06-09 18:44:17,456 autoreload 677 Watching for file changes with StatReloader
INFO 2022-06-09 18:47:21,082 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 18:47:21,770 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-09 18:47:21,771 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css HTTP/1.1" 200 43395
INFO 2022-06-09 18:47:21,776 basehttp 187 "GET /static/js/app.ea47495cfd73a94548fe.js HTTP/1.1" 200 173021
INFO 2022-06-09 18:47:21,785 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-09 18:47:21,826 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&newyear-upper&cba-super-lower&tomo-high-hat.json HTTP/1.1" 200 1579
INFO 2022-06-09 18:47:21,917 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/model.moc HTTP/1.1" 200 116879
INFO 2022-06-09 18:47:21,939 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_00/closet-default-v2.png HTTP/1.1" 200 18864
INFO 2022-06-09 18:47:21,940 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_02/cba-super-lower.png HTTP/1.1" 200 27822
INFO 2022-06-09 18:47:21,942 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_01/newyear-upper.png HTTP/1.1" 200 44422
INFO 2022-06-09 18:47:21,943 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_03/tomo-high-hat.png HTTP/1.1" 200 53842
INFO 2022-06-09 18:47:22,038 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/motions/idle-01.mtn HTTP/1.1" 200 6745
INFO 2022-06-09 18:47:22,038 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/motions/idle-02.mtn HTTP/1.1" 200 7144
INFO 2022-06-09 18:47:22,038 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/motions/idle-03.mtn HTTP/1.1" 200 6044
INFO 2022-06-09 18:47:32,727 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/textures.json HTTP/1.1" 200 102824
INFO 2022-06-09 18:47:32,734 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&tomo-low-upper&cba-normal-lower&school2017-hat.json HTTP/1.1" 200 1582
INFO 2022-06-09 18:47:32,756 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_01/tomo-low-upper.png HTTP/1.1" 200 27299
INFO 2022-06-09 18:47:32,758 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_02/cba-normal-lower.png HTTP/1.1" 200 19202
INFO 2022-06-09 18:47:32,762 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_03/school2017-hat.png HTTP/1.1" 200 74235
INFO 2022-06-09 18:47:33,480 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&vdays-upper&spring-2018-lower&valley2017-hat.json HTTP/1.1" 200 1580
INFO 2022-06-09 18:47:33,495 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_01/vdays-upper.png HTTP/1.1" 200 19648
INFO 2022-06-09 18:47:33,497 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_03/valley2017-hat.png HTTP/1.1" 200 56517
INFO 2022-06-09 18:47:33,497 basehttp 187 "GET /static/Live2dApi/models/bilibili-live/33/textures/texture_02/spring-2018-lower.png HTTP/1.1" 200 63937
INFO 2022-06-09 18:47:34,282 basehttp 187 "GET /static/Live2dApi/indexes/models.json HTTP/1.1" 200 4308
WARNING 2022-06-09 18:47:34,301 basehttp 187 "GET /static/Live2dApi/indexes/Alice/textures.json HTTP/1.1" 404 1870
WARNING 2022-06-09 18:47:35,040 basehttp 187 "GET /static/Live2dApi/indexes/bronya_1/textures.json HTTP/1.1" 404 1879
INFO 2022-06-09 18:47:35,566 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/textures.json HTTP/1.1" 200 297
INFO 2022-06-09 18:47:35,574 basehttp 187 "GET /static/Live2dApi/indexes/Potion-Maker/Pio/new2015-costume-pajamas.json HTTP/1.1" 200 2305
INFO 2022-06-09 18:47:35,582 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/model.moc HTTP/1.1" 200 84445
INFO 2022-06-09 18:47:35,604 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/textures/textures_00/new2015-costume-pajamas.png HTTP/1.1" 200 462155
INFO 2022-06-09 18:47:35,635 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Breath1.mtn HTTP/1.1" 200 2238
INFO 2022-06-09 18:47:35,647 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Breath2.mtn HTTP/1.1" 200 2143
INFO 2022-06-09 18:47:35,648 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Breath3.mtn HTTP/1.1" 200 9363
INFO 2022-06-09 18:47:35,649 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Sleeping.mtn HTTP/1.1" 200 5908
INFO 2022-06-09 18:47:35,649 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Breath5.mtn HTTP/1.1" 200 12530
INFO 2022-06-09 18:47:35,649 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Breath7.mtn HTTP/1.1" 200 6915
INFO 2022-06-09 18:47:35,652 basehttp 187 "GET /static/Live2dApi/models/Potion-Maker/Pio/motions/Breath8.mtn HTTP/1.1" 200 8463
WARNING 2022-06-09 18:47:35,795 basehttp 187 "GET /static/Live2dApi/indexes/dollsfrontline/ots14_3001/destroy/textures.json HTTP/1.1" 404 1954
WARNING 2022-06-09 18:47:36,386 basehttp 187 "GET /static/Live2dApi/indexes/dollsfrontline/kp31_3101/destroy/textures.json HTTP/1.1" 404 1951
WARNING 2022-06-09 18:47:42,802 basehttp 187 "GET /static/Live2dApi/indexes/22_high/textures.json HTTP/1.1" 404 1876
INFO 2022-06-09 18:47:47,504 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css HTTP/1.1" 304 0
INFO 2022-06-09 18:47:47,618 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-09 18:47:47,637 basehttp 187 "GET /static/js/app.ea47495cfd73a94548fe.js.map HTTP/1.1" 200 496426
INFO 2022-06-09 18:47:47,648 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css.map HTTP/1.1" 200 58601
INFO 2022-06-09 18:47:47,676 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
WARNING 2022-06-09 18:47:51,181 basehttp 187 "GET /static/Live2dApi/indexes/dollsfrontline/welrod_1401/normal/textures.json HTTP/1.1" 404 1954
WARNING 2022-06-09 18:49:01,677 basehttp 187 "GET /static/Live2dApi/indexes/dollsfrontline/welrod_1401/normal/textures.json HTTP/1.1" 404 1954
INFO 2022-06-09 18:49:08,783 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 18:49:08,827 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css HTTP/1.1" 304 0
INFO 2022-06-09 18:49:08,833 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-09 18:49:08,833 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-09 18:49:08,852 basehttp 187 "GET /static/js/app.ea47495cfd73a94548fe.js HTTP/1.1" 304 0
INFO 2022-06-09 18:49:08,936 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-09 18:49:08,962 basehttp 187 "GET /static/js/app.ea47495cfd73a94548fe.js.map HTTP/1.1" 200 496426
INFO 2022-06-09 18:49:08,996 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-09 18:49:09,068 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&newyear-upper&cba-super-lower&tomo-high-hat.json HTTP/1.1" 304 0
INFO 2022-06-09 18:49:09,083 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css.map HTTP/1.1" 200 58601
INFO 2022-06-09 18:49:14,981 basehttp 187 "GET /static/Live2dApi/indexes/models.json HTTP/1.1" 304 0
WARNING 2022-06-09 18:49:14,994 basehttp 187 "GET /static/Live2dApi/indexes/platelet/textures.json HTTP/1.1" 404 1879
INFO 2022-06-09 18:52:48,642 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 18:52:48,672 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css HTTP/1.1" 304 0
INFO 2022-06-09 18:52:48,725 basehttp 187 "GET /static/css/app.a98b8ad5780c77debcd2b94d3c6e3b41.css.map HTTP/1.1" 200 58601
INFO 2022-06-09 18:52:48,761 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-09 18:52:48,761 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-09 18:52:48,764 basehttp 187 "GET /static/js/app.ea47495cfd73a94548fe.js HTTP/1.1" 304 0
INFO 2022-06-09 18:52:48,793 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js.map HTTP/1.1" 200 4973
INFO 2022-06-09 18:52:48,840 basehttp 187 "GET /static/js/app.ea47495cfd73a94548fe.js.map HTTP/1.1" 200 496426
INFO 2022-06-09 18:52:48,860 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js.map HTTP/1.1" 200 1573519
INFO 2022-06-09 18:52:48,901 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&newyear-upper&cba-super-lower&tomo-high-hat.json HTTP/1.1" 200 1579
INFO 2022-06-09 18:52:52,284 basehttp 187 "GET /static/Live2dApi/indexes/models.json HTTP/1.1" 200 4308
WARNING 2022-06-09 18:52:52,296 basehttp 187 "GET /static/Live2dApi/indexes/dollsfrontline/vector_1901/normal/textures.json HTTP/1.1" 404 1954
ERROR 2022-06-09 19:13:29,140 log 241 Internal Server Error: /
Traceback (most recent call last):
  File "D:\Python\App\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Python\App\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "D:\Python\App\lib\site-packages\django\views\generic\base.py", line 119, in dispatch
    return handler(request, *args, **kwargs)
  File "D:\Itmes\Django\django_blogs\django_blogs\apps\Page\views.py", line 10, in get
    return render(request, 'index.html')
  File "D:\Python\App\lib\site-packages\django\shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "D:\Python\App\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: index.html
ERROR 2022-06-09 19:13:29,146 basehttp 187 "GET / HTTP/1.1" 500 86570
INFO 2022-06-09 19:13:32,172 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 19:13:32,193 basehttp 187 "GET /static/css/app.7556f7a17007117a05e5ebd9b29326ad.css HTTP/1.1" 200 43395
INFO 2022-06-09 19:13:32,207 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-09 19:13:32,214 basehttp 187 "GET /static/js/app.3e208b1778e95c86091d.js HTTP/1.1" 200 172964
INFO 2022-06-09 19:13:32,231 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-09 19:13:32,317 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&newyear-upper&cba-super-lower&tomo-high-hat.json HTTP/1.1" 304 0
INFO 2022-06-09 19:16:16,586 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 19:16:16,639 basehttp 187 "GET /static/css/app.5669ef532b87b382bac07d0afe9482a9.css HTTP/1.1" 200 43395
INFO 2022-06-09 19:16:16,640 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 200 858
INFO 2022-06-09 19:16:16,645 basehttp 187 "GET /static/js/app.cdaaa5abdead3e8a72ee.js HTTP/1.1" 200 172970
INFO 2022-06-09 19:16:16,657 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 200 498133
INFO 2022-06-09 19:16:16,733 basehttp 187 "GET /static/Live2dApi/indexes/bilibili-live/33/closet-default-v2&newyear-upper&cba-super-lower&tomo-high-hat.json HTTP/1.1" 304 0
INFO 2022-06-09 19:16:18,873 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 19:16:18,902 basehttp 187 "GET /static/css/app.5669ef532b87b382bac07d0afe9482a9.css HTTP/1.1" 304 0
INFO 2022-06-09 19:16:18,907 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
INFO 2022-06-09 19:16:18,914 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-09 19:16:18,914 basehttp 187 "GET /static/js/app.cdaaa5abdead3e8a72ee.js HTTP/1.1" 304 0
INFO 2022-06-09 19:22:05,961 basehttp 187 "GET / HTTP/1.1" 200 512
INFO 2022-06-09 19:22:06,065 basehttp 187 "GET /static/css/app.5669ef532b87b382bac07d0afe9482a9.css HTTP/1.1" 304 0
INFO 2022-06-09 19:22:06,074 basehttp 187 "GET /static/js/vendor.b07876f42a10375748fd.js HTTP/1.1" 304 0
INFO 2022-06-09 19:22:06,074 basehttp 187 "GET /static/js/manifest.3ad1d5771e9b13dbdad2.js HTTP/1.1" 304 0
